y,x
5.602059991,5.552237287
5.602059991,5.37440355
5.414973348,5.272147284
5.278753601,5.252486872
5.477121255,5.188067831
5.079181246,5.504342137
5.556302501,5.560490177
5.511883361,5.560596016
5.602059991,5.415530037
5.511883361,5.462722497
5.672097858,5.71073729
5.556302501,5.424704078
5.146128036,5.440149674
5.380211242,5.399252694
5.698970004,5.387245361
5.079181246,5.403094402
5.397940009,5.502099879
5.477121255,5.519267993
5.380211242,5.429027142
5.653212514,5.496466403
5.653212514,5.609118191
5.602059991,5.509243986
5.301029996,5.491769269
5.602059991,5.504271493
5.681241237,5.485423013
5.484299839,5.502063124
5.311753861,5.295917994
5.079181246,5.369773686
5.021189299,5.465533075
5.544068044,5.436688006
5.574031268,5.49197849
5.525044807,5.505632997
5.568201724,5.408703188
5.544068044,5.542405234
5.230448921,5.427784299
5.380211242,5.486769107
5.602059991,5.3100004
5.439332694,5.394898322
5.903089987,5.402420519
5.511883361,5.434839245
5.568201724,5.314762786
5.477121255,5.501270888
4.903089987,5.156139998
5.511883361,5.431297026
5.477121255,5.236621036
5.161368002,5.447119153
5.113943352,5.321345091
5,5.236698494
4.929418926,5.468007367
5.079181246,5.392549605
5.361727836,5.37417911
5,5.425011987
5.511883361,5.512066903
5.602059991,5.440546935
5.511883361,5.521815495
5.477121255,5.509833751
5.511883361,5.340783554
5.380211242,5.334858828
5.596597096,5.566363486
5.556302501,5.498821492
5.544068044,5.50811719
5.301029996,5.279749227
4.977723605,5.363661716
5.505149978,5.398888583
5.380211242,5.395618487
5.255272505,5.434405315
5.602059991,5.46518143
5.079181246,5.388978635
5.591064607,5.459807684
5.618048097,5.56775832
5.06069784,5.357023043
5.255272505,5.169056888
5.301029996,5.462965259
5.290034611,5.371924828
5.041392685,5.141114111
5.77815125,5.43689103
5.633468456,5.591333727
5.431363764,5.41914715
5.511883361,5.473695875
5.525044807,5.391690606
5.477121255,5.357197436
5.612783857,5.696085901
5.51851394,5.416278968
5,5.37045693
5.161368002,5.324586623
5.511883361,5.433360392
5.447158031,5.335393303
5.079181246,5.311275024
5.079181246,5.38757769
5.301029996,5.330943619
5.556302501,5.365429359
5.511883361,5.689477819
5.698970004,5.534952879
6.301029996,5.600801463
5.113943352,5.392041942
5.217483944,5.276078215
5.342422681,5.188034067
5.602059991,5.426039233
5.243038049,5.35467424
5.079181246,5.208436994
5.176091259,5.30032078
5.638489257,5.496262329
5.342422681,5.242100783
5.301029996,5.46178023
5.498310554,5.289013169
5.544068044,5.576345097
5.698970004,5.519403682
5.511883361,5.551896833
5,5.435183746
5,5.205683371
5.447158031,5.511567305
5.255272505,5.681837162
5.511883361,5.411155476
5.612783857,5.572220514
5.544068044,5.515757554
5.301029996,5.432974172
5.51851394,5.422526488
5.469822016,5.358462794
5.633468456,5.547166041
5.602059991,5.458591834
5.602059991,5.521388121
5.785329835,5.527251109
5.62324929,5.505520314
5.079181246,5.219986355
5.301029996,5.188509615
5.602059991,5.517932472
5.531478917,5.532303744
5.079181246,5.361162452
5.477121255,5.527096371
5.041392685,5.370649931
5.352182518,5.342623131
5.380211242,5.254011538
5.290034611,5.369582908
5.698970004,5.48122622
5.511883361,5.326031597
5.544068044,5.464283798
5.602059991,5.474425711
5.342422681,5.349354494
5.759667845,5.355328294
5.602059991,5.414318412
5.62324929,5.509029943
5.477121255,5.442227936
5.477121255,5.372295114
5.477121255,5.494153592
5.301029996,5.347962628
5.819543936,5.597905449
5.477121255,5.390668827
5.511883361,5.336077198
5.380211242,5.418977273
5.255272505,5.400563472
5.51851394,5.392253465
5,5.270945227
5.255272505,5.353277632
5.414973348,5.407609601
5.792391689,5.642058253
5.380211242,5.33329733
5.763427994,5.369791944
5.439332694,5.512721829
5.531478917,5.470535727
5.255272505,5.450956219
5.477121255,5.436118056
5.77815125,5.630599859
5,5.317474401
5.301029996,5.265687817
6,5.700083842
5.544068044,5.252712945
5.477121255,5.270852075
5.556302501,5.213129239
5.77815125,5.457282794
5.653212514,5.457429206
5.648360011,5.606564307
5.079181246,5.314900001
5.531478917,5.419535921
5.477121255,5.419375378
5.431363764,5.406674878
5.525044807,5.265710648
5.812913357,5.606443915
5.511883361,5.467342461
5.607455023,5.537522074
5.574031268,5.309330665
5.477121255,5.68007536
5.537819095,5.516864485
5.544068044,5.376065396
5.653212514,5.712887575
4.929418926,5.601966452
5.484299839,5.557592089
5.511883361,5.416496236
5.079181246,5.162793415
5.301029996,5.326777768
5.301029996,5.56852934
5.301029996,5.30486283
5.491361694,5.43364054
5.51851394,5.445810567
5.278753601,5.528580359
5.255272505,5.333827883
5.079181246,5.558413572
5.612783857,5.43512117
5.301029996,5.353478157
5.531478917,5.426668849
5.255272505,5.149774383
5.021189299,5.369427622
5.537819095,5.53951906
5.380211242,5.370796458
5.204119983,5.290833048
5.079181246,5.152042055
5.51851394,5.447939399
5.51851394,5.5581133
5.079181246,5.736956042
5.662757832,5.455637152
5.380211242,5.399077427
5.498310554,5.296725007
5.255272505,5.430764739
5.612783857,5.468135721
5.079181246,5.271226612
5.607455023,5.449313372
5.511883361,5.425123152
5.255272505,5.101017159
5.301029996,5.230506309
5.556302501,5.374392342
5.537819095,5.348355703
5.342422681,5.624116438
5.267171728,5.295057678
5.484299839,5.472980384
5.079181246,5.339423005
5.130333768,5.3816986
5.301029996,5.363455729
5.51851394,5.649221985
5.62838893,5.617473256
5.322219295,5.376251311
5.740362689,5.597991036
5.477121255,5.302711636
5.230448921,5.429124469
5.079181246,5.451911281
5.77815125,5.589532934
5.397940009,5.378976761
5.255272505,5.333816079
4.903089987,5.546352699
5.290034611,5.504811809
5.51851394,5.351481657
5.079181246,5.384735147
5.602059991,5.285818241
5.511883361,5.513034708
5.62324929,5.434809888
5.537819095,5.435769963
5.255272505,5.296885947
5.69019608,5.550735233
5.544068044,5.39256291
5.380211242,5.130085066
5.079181246,5.320350549
5.698970004,5.57781734
5.740362689,5.655486332
5.792391689,5.46958123
5.380211242,5.345928763
5.477121255,5.3451762
5.550228353,5.438409329
5.380211242,5.467791591
5.380211242,5.408350768
5.079181246,5.269140182
5.711807229,5.410233444
5.498310554,5.481754324
5.447158031,5.230475721
5.698970004,5.463299463
5.525044807,5.571913403
5.51851394,5.433004159
4.77815125,5.30816371
5.511883361,5.386707551
5.602059991,5.557915095
5.255272505,5.207639151
5.380211242,5.343598903
5,5.304485417
5.579783597,5.629179971
5.041392685,5.352475216
5.556302501,5.596490889
5.612783857,5.559269466
5.477121255,5.537846579
5.146128036,5.411341212
5.67669361,5.588338821
5.230448921,5.403829389
5.612783857,5.537381004
5.579783597,5.470591331
5.511883361,5.541622763
5.602059991,5.454273394
5.544068044,5.412700935
5.511883361,5.445912512
5.161368002,5.404357685
5.698970004,5.466135754
4.698970004,5.505955913
5.176091259,5.47682287
5.477121255,5.390432575
5.161368002,5.282302061
5.477121255,5.244388427
5.477121255,5.343045607
5.505149978,5.554912415
5.477121255,5.558874559
5.380211242,5.378172065
5.851258349,5.391028718
5.77815125,5.602925831
5.311753861,5.265606961
5.511883361,5.342986346
5.301029996,5.345393962
5.342422681,5.515503565
5,5.329013523
5.301029996,5.34012404
5.301029996,5.193507057
5.511883361,5.415059842
5.484299839,5.388015026
5.255272505,5.156581952
5.380211242,5.399479143
5.397940009,5.262208446
5.511883361,5.460358828
5.397940009,5.254632594
5.633468456,5.433055459
5.544068044,5.330532357
5.255272505,5.176328561
5.176091259,5.347462826
5.544068044,5.374332471
4.977723605,5.287437772
5.892094603,5.655708076
5.352182518,5.394546311
5.826074803,5.634369995
5.113943352,5.40136953
5,5.373027327
5.511883361,5.374715927
5.079181246,5.204576208
6.079181246,5.447750686
5.648360011,5.635677047
5.525044807,5.347971244
5.653212514,5.507055675
5.477121255,5.60381658
5.51851394,5.375203948
5.618048097,5.44897385
5.711807229,5.425403084
5.525044807,5.484106647
5.477121255,5.435404598
5.414973348,5.440742197
5.079181246,5.346760946
5.230448921,5.44729899
5.06069784,5.35545157
5.544068044,5.573454922
5.556302501,5.577613573
5.204119983,5.172141749
5.301029996,5.312196444
4.977723605,5.216639973
5.531478917,5.393052293
5.477121255,5.431211025
5.511883361,5.418660999
4.929418926,5.533888993
5.62838893,5.446272413
5.498310554,5.505447971
5.477121255,5.305699525
5.525044807,5.394058575
5.477121255,5.560616628
5.505149978,5.454405392
5.079181246,5.31391347
5.854306042,5.487262607
5.579783597,5.492311673
4.954242509,5.275861485
5.380211242,5.351878429
5.602059991,5.425060862
5.477121255,5.59845633
5.079181246,5.279662402
5.342422681,5.306789355
5.740362689,5.607302813
5.255272505,5.35155807
4.977723605,5.437132607
5.301029996,5.464836725
5.505149978,5.572903137
5.799340549,5.684653526
5.079181246,5.290786396
5.51851394,5.515114917
4.977723605,5.317150063
5.602059991,5.592046036
5.612783857,5.430640291
5.612783857,5.514545761
5.602059991,5.486136655
5.255272505,5.496518429
5.380211242,5.461162765
5.33243846,5.248554613
5.698970004,5.384718099
5.322219295,5.416451474
5.477121255,5.52230222
5.380211242,5.358406329
5.633468456,5.343397694
5.40654018,5.472473484
5.602059991,5.286942495
5.544068044,5.484516799
5.550228353,5.541152694
5.51851394,5.494971941
5.176091259,5.207356342
5.255272505,5.498180988
5.290034611,5.253330811
5.190331698,5.320501435
5.544068044,5.391107404
5.544068044,5.445541994
5.556302501,5.642931817
5.041392685,5.383865578
5.342422681,5.318977913
5.380211242,5.439810093
5.352182518,5.397610578
5.301029996,5.239177587
5.511883361,5.402816862
5.431363764,5.450983578
5.176091259,5.322094624
5.462397998,5.412362271
5.021189299,5.457245992
5.380211242,5.38976326
5.255272505,5.338350336
5.792391689,5.516444635
5.311753861,5.353426815
5.255272505,5.309050516
5.498310554,5.402069323
5.511883361,5.481007715
5.176091259,5.360761555
5.612783857,5.630151024
5.190331698,5.301585896
5.602059991,5.413409469
5.556302501,5.58614062
5.176091259,5.438982178
5.525044807,5.419668311
5.653212514,5.455455718
5.556302501,5.556230579
5.511883361,5.51824526
5.342422681,5.408991564
5.491361694,5.380924653
5.537819095,5.440119149
5.73239376,5.27586067
5.574031268,5.411052565
5.607455023,5.471493823
5.602059991,5.382620745
5.477121255,5.49949747
5.62324929,5.513352337
5.397940009,5.423391665
5.322219295,5.498911828
5.176091259,5.280441305
5.311753861,5.338993551
5.414973348,5.428645907
5.447158031,5.285840337
5.740362689,5.673631314
5.854306042,5.662414412
5.698970004,5.545006858
5.301029996,5.416901417
5.544068044,5.617775802
6.012837225,5.748304663
5.711807229,5.451616631
5.505149978,5.362830504
5.662757832,5.628137186
5.380211242,5.372178362
5.477121255,5.38260118
5.255272505,5.204505084
5.602059991,5.529489353
5.477121255,5.483958319
5.255272505,5.256627194
5.505149978,5.264001631
5.255272505,5.25713512
5.342422681,5.176236295
5.568201724,5.497606953
5.602059991,5.558376685
5.477121255,5.477278863
6.141449773,5.609720764
5.477121255,5.47132798
5.021189299,5.465683935
4.977723605,5.30917958
5.511883361,5.299945732
5.33243846,5.341630202
5.397940009,5.312770259
4.544068044,5.388208224
5.342422681,5.388227504
5.477121255,5.340693789
5.511883361,5.397311207
5.079181246,5.363194506
5.537819095,5.525483081
5.477121255,5.504790891
5.681241237,5.615210662
5.511883361,5.549658194
5.903089987,5.343736962
5.484299839,5.508084001
5.602059991,5.499540699
5,5.254776186
5.653212514,5.601196149
5.681241237,5.591524669
5.51851394,5.640482185
5.491361694,5.438476113
5.301029996,5.30104683
5.574031268,5.63009603
5.447158031,5.22210752
5.491361694,5.373392518
5.574031268,5.452051037
5.380211242,5.297415078
5.322219295,5.295077768
5.477121255,5.487393498
5.462397998,5.463879985
5.477121255,5.275791752
5.380211242,5.470856284
5.477121255,5.283587677
5.380211242,5.355769127
5.491361694,5.401347344
5.397940009,5.394434393
5.51851394,5.528973231
5.602059991,5.374555053
5.62324929,5.330602131
5.574031268,5.598872815
5.301029996,5.357020529
5.544068044,5.487287232
5.380211242,5.634946652
5.556302501,5.427546938
5.278753601,5.277031682
5.854306042,5.678660087
5.531478917,5.375837732
5.342422681,5.38790242
5.525044807,5.448360875
5,5.351697465
5.397940009,5.384454291
5.290034611,5.286106898
5.477121255,5.487253593
5.301029996,5.439830499
5.602059991,5.296809558
5.255272505,5.335283272
5.51851394,5.369134108
5.380211242,5.299967871
5.579783597,5.50683154
5.380211242,5.454573847
5.204119983,5.429629484
5.477121255,5.455130185
5.217483944,5.533572655
5.176091259,5.347575912
5.662757832,5.47010466
5.161368002,5.450012317
5.380211242,5.30703387
5.77815125,5.633968715
5.602059991,5.555158649
5.380211242,5.428644387
5.255272505,5.403880395
5.498310554,5.440350884
5.301029996,5.259026047
5.380211242,5.437843493
5.562292864,5.259796283
5.447158031,5.499526866
5.602059991,5.57965331
5.477121255,5.486588711
5.33243846,5.397172169
5.230448921,5.107616023
5.703291378,5.470825676
5.255272505,5.350541225
5.079181246,5.275223884
5.51851394,5.588357532
5.511883361,5.420394896
5.301029996,5.441395195
4.903089987,5.328124637
5.752048448,5.582756328
5.079181246,5.255783179
5.255272505,5.3849356
4.77815125,5.296396618
5.602059991,5.55208912
5.491361694,5.367422018
5.829303773,5.456520798
5.505149978,5.438081173
5.58546073,5.281062458
5.638489257,5.596669829
5.653212514,5.562642435
5.799340549,5.450731522
5.255272505,5.004828099
5.342422681,5.415378198
5.204119983,5.319442838
5.505149978,5.543729876
4.77815125,5.371544069
5.788875116,5.425469121
5.439332694,5.43361354
5.477121255,5.431649664
5.511883361,5.426477066
5.477121255,5.464402037
5.290034611,5.501083279
5.161368002,5.165452183
5.795880017,5.658635928
5,5.231034298
5.681241237,5.476489846
5.596597096,5.575089879
5.477121255,5.396046445
5.021189299,5.326987793
5.525044807,5.396523779
4.903089987,5.38602809
5.447158031,5.467774122
5.720159303,5.560548595
5.230448921,5.463175385
5.77815125,5.74037077
5,5.389071795
5.079181246,5.253612212
4.77815125,5.490105028
5.67669361,5.559907502
5.230448921,5.447959728
5.342422681,5.473900416
5.079181246,5.441723612
5.602059991,5.469803063
5.380211242,5.182149201
5.550228353,5.567242478
5.041392685,5.337073317
5.477121255,5.351230067
5.51851394,5.410100908
5.602059991,5.624376384
5.73239376,5.667417982
5.505149978,5.481677391
5.58546073,5.480002936
5.397940009,5.324353733
5.322219295,5.486314241
5.648360011,5.444128345
5.612783857,5.573988094
5.462397998,5.330786871
5.698970004,5.606558157
5.579783597,5.641554107
5.537819095,5.264535101
5.255272505,5.20286466
5.255272505,5.327994783
5.698970004,5.270403591
5.06069784,5.464318732
5.602059991,5.312164794
5.477121255,5.434744591
5.681241237,5.644498764
5.380211242,5.398773876
5.556302501,5.302956055
5.525044807,5.52031741
5.511883361,5.330339328
5.579783597,5.369148653
5.255272505,5.227086165
5.255272505,5.422002089
5.477121255,5.490176999
5.591064607,5.423333158
5.544068044,5.613945435
5.161368002,5.303255509
5.079181246,5.550136953
5.301029996,5.162960852
5.079181246,5.391272019
5.51851394,5.275564435
5.447158031,5.31669188
5.301029996,5.326048267
5.380211242,5.325859138
5.255272505,5.549868874
5.342422681,5.522107286
5.301029996,5.490671301
5.51851394,5.405988941
5.505149978,5.387251391
5.204119983,5.363013972
5.903089987,5.496687085
5.161368002,5.446773749
5.579783597,5.302600019
5.301029996,5.328668972
5,5.28681094
5.380211242,5.333234784
5.544068044,5.588129938
4.903089987,5.305610536
5.278753601,5.200544891
5.602059991,5.449988586
5.380211242,5.450656003
5.648360011,5.491502073
5.079181246,5.188486629
5.602059991,5.534430995
5.477121255,5.245001978
5.477121255,5.419406248
5.491361694,5.438466247
5.439332694,5.357846029
4.954242509,5.207967379
5.477121255,5.320226972
5.740362689,5.459848585
5.511883361,5.270976033
5.550228353,5.49208428
5.662757832,5.459794139
5.62324929,5.671080388
5.397940009,5.389433482
5.301029996,5.40510379
5.544068044,5.497048097
5.40654018,5.427965961
5.602059991,5.355759768
5.556302501,5.434877315
4.954242509,5.468934767
5.255272505,5.519778693
5,5.271873798
5.477121255,5.418317495
5.653212514,5.471206071
5.311753861,5.327870953
5.491361694,5.512968362
5.681241237,5.525805225
5.707570176,5.438605986
5.672097858,5.519260328
5.477121255,5.348639478
5.67669361,5.366095999
5.681241237,5.587178582
5.544068044,5.701693046
5.602059991,5.522900127
5.477121255,5.383126638
5.255272505,5.256539549
5.672097858,5.583195302
5.556302501,5.568043363
5.361727836,5.533898011
5.40654018,5.396991897
5.633468456,5.612921716
5.511883361,5.372302657
5.525044807,5.648113416
5.596597096,5.529878627
5.477121255,5.424948518
5.041392685,5.344149201
5.69019608,5.585192122
4.903089987,5.401980225
5.537819095,5.235735273
5.511883361,5.49873749
5.477121255,5.266130889
5.041392685,5.365160458
5.491361694,5.448635014
5.633468456,5.500355608
5.423245874,5.660683019
5.477121255,5.34473764
5.8162413,5.435366464
5.041392685,5.464875301
6.544068044,5.441110713
5.498310554,5.401849205
5.079181246,5.217076092
4.929418926,5.34575694
5.73239376,5.327769429
5.439332694,5.415630314
5.698970004,5.51630371
4.84509804,5.519615292
5.371067862,5.543071523
5.698970004,5.36430626
5.525044807,5.454074752
5.544068044,5.459649514
5.537819095,5.55268466
5.491361694,5.465476981
5.041392685,5.389094334
5.544068044,5.399495246
5.342422681,5.290297224
5.255272505,5.352381615
5.255272505,5.306047177
5.612783857,5.603751661
5.255272505,5.365511723
5.371067862,5.428135072
5.352182518,5.351698215
4.77815125,5.34269522
5.707570176,5.578318582
5.477121255,5.513095589
5.301029996,5.359871448
5.204119983,5.387110497
5.477121255,5.486178336
5.531478917,5.581316608
5.322219295,5.403219301
5.255272505,5.326708329
5.51851394,5.309947613
5.84509804,5.604485713
5.255272505,5.382744088
5.596597096,5.473694733
5.511883361,5.497287437
5.544068044,5.38239452
5.477121255,5.571094699
5.161368002,5.250789363
5.342422681,5.287999853
5.477121255,5.279642825
5.021189299,5.385704863
5.755874856,5.474044972
5.477121255,5.406681771
5.255272505,5.189951497
4.977723605,5.323723648
5.763427994,5.58034869
5.698970004,5.428373657
5.58546073,5.334590709
5.255272505,5.201848758
5.511883361,5.370247657
5.041392685,5.377013416
5.477121255,5.454344544
5.653212514,5.574369009
5.857332496,5.557788186
5.525044807,5.582151392
5.694605199,5.597872477
5.322219295,5.482351309
5.477121255,5.395497512
5.301029996,5.388587001
6.079181246,5.304897545
5.255272505,5.334023249
5.511883361,5.658872627
5.544068044,5.553635767
5.556302501,5.603440777
5.301029996,5.430569542
5.62838893,5.517183832
5.204119983,5.531144637
5.255272505,5.281095986
5.021189299,5.254645006
5.672097858,5.430199506
5.06069784,5.278311785
5.079181246,5.124997963
5.72427587,5.514486669
5.602059991,5.511153359
4.929418926,5.327046021
5.511883361,5.449403236
5.556302501,5.348617322
4.929418926,5.335333381
5.204119983,5.389651764
5.505149978,5.463654165
5.511883361,5.22182472
5.079181246,5.364238599
5.477121255,5.425960825
5.728353782,5.565121792
5.477121255,5.541628016
5.146128036,5.415119502
5.602059991,5.516242841
5.544068044,5.430477721
5.176091259,5.242921335
5.505149978,5.623699924
5.477121255,5.670664625
5.397940009,5.309464363
5.380211242,5.417074489
5.301029996,5.492306238
5.579783597,5.542134244
5.929418926,5.699537579
5.498310554,5.484298965
5.698970004,5.590965499
5.662757832,5.581182229
4.977723605,5.336281309
5.653212514,5.453235056
5.511883361,5.607627303
5.812913357,5.573126918
5.255272505,5.300885196
5.591064607,5.506790109
5.77815125,5.314404914
5.477121255,5.472963881
5.579783597,5.527442292
5.423245874,5.346066429
5.505149978,5.365138906
5.352182518,5.399781017
5.477121255,5.372775542
5,5.369080736
5.041392685,5.211677722
5.301029996,5.440504673
5.491361694,5.509204201
5.301029996,5.409902804
5.397940009,5.283337526
5.230448921,5.337145094
4.977723605,5.25824471
5.255272505,5.380290493
5.267171728,5.469538224
5.62838893,5.666713251
5.84509804,5.343394037
5.130333768,5.341885322
5.491361694,5.510873461
5.477121255,5.304307279
5.556302501,5.456849951
5.698970004,5.534823209
5.531478917,5.493023492
5.653212514,5.428869269
5.255272505,5.228507916
5.079181246,5.297358323
5.574031268,5.52635187
5.544068044,5.337801918
5.698970004,5.619243123
5.301029996,5.343954612
5.439332694,5.307323086
5.255272505,5.195985889
5.255272505,5.389822704
5.799340549,5.653204932
5.477121255,5.285271384
5.146128036,5.217462519
6.255272505,5.421830579
5.079181246,5.450653755
5.525044807,5.359079528
5.491361694,5.451818549
5.462397998,5.417510695
5.531478917,5.380894701
5.301029996,5.530578267
5.255272505,5.482733687
5.230448921,5.186365583
5.653212514,5.589392939
5.591064607,5.524108206
5.511883361,5.441886419
5.633468456,5.621019614
5.255272505,5.342682744
5.491361694,5.595903778
5.531478917,5.537707188
5.397940009,5.161042616
5.62838893,5.463477567
5.255272505,5.255493725
5.397940009,5.349746445
5.477121255,5.470503208
5.643452676,5.544586298
5.875061263,5.519810763
5.602059991,5.586201139
5.643452676,5.733301405
5.568201724,5.490437426
5.484299839,5.530150502
5.531478917,5.620006049
4.954242509,5.464200531
5.301029996,5.257450033
5.602059991,5.341611952
6.269512944,5.60448897
5.477121255,5.56230651
5.477121255,5.50987872
5.301029996,5.371441501
5.556302501,5.209376278
5.477121255,5.385344165
5.77815125,5.611189718
5.537819095,5.41836082
6.029383778,5.669794494
5.301029996,5.433143443
5.477121255,5.387437271
5.079181246,5.367227468
5,5.331263341
5.204119983,5.505305361
5.51851394,5.354707554
5.903089987,5.519738448
5.544068044,5.479747463
5.079181246,5.26874169
5,5.463999691
5.62324929,5.360801537
5.33243846,5.361997318
5.469822016,5.40650515
4.954242509,5.467272001
5.397940009,5.315009635
5.342422681,5.426863041
5.511883361,5.410158215
5.301029996,5.190588235
4.84509804,5.405673117
5.477121255,5.490131914
5.176091259,5.240276758
5.146128036,5.478017549
5.021189299,5.404203326
5,5.23622005
5.491361694,5.412084148
5.380211242,5.315961949
5.531478917,5.372079702
5.84509804,5.53920076
5.498310554,5.461376121
5.311753861,5.397539849
5.342422681,5.380962873
5.792391689,5.685729803
5.380211242,5.343056406
5.079181246,5.31343999
5.574031268,5.472052157
5.653212514,5.694699034
5.380211242,5.599364228
5.477121255,5.330151136
5.176091259,5.188839185
6,5.55894208
5.648360011,5.59087855
5.505149978,5.257043092
5.176091259,5.164958138
5,5.312480308
5.556302501,5.38526253
5.556302501,5.470066098
5.161368002,4.998412483
5.041392685,5.221121253
5.096910013,5.280089589
5.079181246,5.404324089
5.531478917,5.562208355
5.371067862,5.193571498
5.477121255,5.398242186
5.658011397,5.595167301
5.633468456,5.60831485
5.752048448,5.388838325
5.477121255,5.416061555
5.477121255,5.409261224
5.72427587,5.623675131
5.491361694,5.327082875
5.653212514,5.59263719
5.716003344,5.635549117
5.477121255,5.397436501
5.380211242,5.39657263
5.301029996,5.203160302
5.77815125,5.641170354
5.51851394,5.530086809
5.505149978,5.32741388
5.544068044,5.431839585
5.477121255,5.471457848
5.511883361,5.293365261
5.204119983,5.392690485
5.602059991,5.559316794
5.62324929,5.480862147
5.190331698,5.372683222
5.607455023,5.540397859
5.477121255,5.428298856
5.484299839,5.488144692
4.929418926,5.383946267
5.767155866,5.534204661
5.574031268,5.480762613
5.161368002,5.541216528
5.698970004,5.445253128
5.698970004,5.58806082
5.954242509,5.565085838
5.352182518,5.324632321
5.62324929,5.594863544
5.342422681,5.334104577
5.568201724,5.499509434
5.477121255,5.417401812
5.511883361,5.462952322
5.511883361,5.309994394
5.602059991,5.408471086
5.62324929,5.499880404
5,5.216025107
5.439332694,5.453445772
5.397940009,5.362066696
5.498310554,5.374963367
5.230448921,5.439355221
5.079181246,5.323393411
6.602059991,5.390666008
5.511883361,5.459523808
5.62324929,5.610224691
5.477121255,5.432147603
5.498310554,5.435586387
5.929418926,5.523472875
5.431363764,5.539041397
5.531478917,5.33591736
5.525044807,5.511509307
5.161368002,5.148247645
5.653212514,5.553075595
5.33243846,5.444028758
5.51851394,5.414441701
5.832508913,5.591630242
5.397940009,5.511219629
5.322219295,5.554064818
5.33243846,5.409797155
5.607455023,5.60140492
5.607455023,5.428875178
5.477121255,5.466421876
5.255272505,5.442178092
5.255272505,5.362563814
5.58546073,5.475115319
5.785329835,5.450671627
5.021189299,5.468514624
5.525044807,5.638123371
5.511883361,5.624403489
6.079181246,5.456472858
5.62324929,5.440355519
5,5.224987303
5.380211242,5.381651174
5.602059991,5.647434572
5.90579588,5.475708405
5.096910013,5.171091222
5.079181246,5.302492678
5.511883361,5.450393673
5.525044807,5.464984687
5.380211242,5.2345673
5.079181246,5.293369041
5.230448921,5.57213445
5.176091259,5.366365142
5.477121255,5.408914556
5.537819095,5.392456605
5.525044807,5.460171517
5.648360011,5.385614182
5.51851394,5.462742048
5.079181246,5.445162826
5.860338007,5.400713362
5.556302501,5.500807985
5.397940009,5.373409471
5.484299839,5.274546612
5.477121255,5.228772925
5.342422681,5.450329439
5.579783597,5.3875135
5.498310554,5.256787011
5.439332694,5.396537292
5.146128036,5.358036719
5,5.368508563
6.397940009,5.450210495
5.792391689,5.642161959
5.568201724,5.385566291
5.544068044,5.407656116
5.204119983,5.441872193
5.301029996,5.393614368
5.62324929,5.555750973
5.612783857,5.492842572
5.505149978,5.426583663
5.230448921,5.493970727
5.255272505,5.265517315
5.477121255,5.433038405
5.113943352,5.301535251
5.255272505,5.317413093
5.301029996,5.222134953
5.667452953,5.386509098
5.602059991,5.612157979
5.278753601,5.405194547
5.716003344,5.491641738
5.079181246,5.355628772
5.602059991,5.442080177
5.477121255,5.555078095
5.477121255,5.146772689
5.447158031,5.541021245
5.505149978,5.581018395
5.041392685,5.199828458
5.176091259,5.343399057
5.511883361,5.310487714
5.556302501,5.455671882
5.278753601,5.339989658
5.62324929,5.517557269
5.498310554,5.405663058
5,5.220221824
5.255272505,5.247888516
5.041392685,5.335716322
5.568201724,5.318485531
5.511883361,5.411381267
5.477121255,5.391697736
5.301029996,5.384973521
5.352182518,5.255199848
5.51851394,5.427345653
5.477121255,5.526880951
5.498310554,5.538811544
5.84509804,5.453238764
5.255272505,5.365432266
5.591064607,5.562634358
5.352182518,5.238752448
4.977723605,5.262094985
5.544068044,5.499013373
5.525044807,5.409427959
5.612783857,5.48224715
5.795880017,5.47824589
5.579783597,5.409901572
5.643452676,5.454220692
5.389166084,5.54907197
5.73239376,5.672141434
6.556302501,5.601885178
5.380211242,5.277547637
5.161368002,5.289735028
5.51851394,5.398075776
5.301029996,5.319205102
5.301029996,5.191848419
5.562292864,5.544267524
5.301029996,5.291324555
5.672097858,5.532466849
5.255272505,5.279759404
5.477121255,5.260079616
5.633468456,5.607779309
5.079181246,5.322110057
5.498310554,5.449196215
5.352182518,5.240691528
4.977723605,5.504268878
5.342422681,5.509638212
5.380211242,5.435219801
5.667452953,5.55979277
5.255272505,5.342015581
5.913813852,5.548190032
5.544068044,5.388897639
5.397940009,5.490238562
5.477121255,5.384696156
4.84509804,5.278697032
5.484299839,5.284733956
5.380211242,5.499453876
5.602059991,5.515293153
5,5.481020536
5.602059991,5.432511324
5.079181246,5.507621243
5.740362689,5.493644074
5.301029996,5.241940254
5.477121255,5.268987735
5.477121255,5.418801755
5.633468456,5.40408637
5.759667845,5.430723685
5.447158031,5.393866247
5.556302501,5.551044737
4.544068044,5.394545457
5.681241237,5.691527631
5.556302501,5.528294153
5.477121255,5.407809478
5.491361694,5.245437894
5.711807229,5.519933019
5.612783857,5.593727323
5.301029996,5.471207274
5.653212514,5.485147045
5.556302501,5.525326223
5.8162413,5.672995262
5.301029996,5.363955677
5.021189299,5.559827915
5.505149978,5.567255975
5.562292864,5.431837422
6,5.185258643
5.511883361,5.337713185
5.544068044,5.314042419
5.498310554,5.332925003
5.607455023,5.447197076
5.301029996,5.271487544
5.477121255,5.412342416
5.322219295,5.412815918
5.477121255,5.415510495
5.633468456,5.414347716
5.146128036,5.422373073
5.462397998,5.496847129
5.477121255,5.419396454
